timestamp,region_id,latitude,longitude,ecosystem_type,sst,sst_anomaly,salinity,wave_height,ph,dissolved_oxygen,chlorophyll_a,nitrogen_load,species_richness,biodiversity_index,evs_target
2025-12-17T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.53687053434379,0.16517677602082492,33.210118128174535,2.3780998665349897,8.064454887303203,6.486468187445473,2.3463274693880662,2.5188747912383693,116.5017508974354,2.8336769659367,56.66481622395556
2025-12-18T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.241198817769159,-0.06418707826897951,33.25269926366468,1.7006728225305543,8.057245994736899,6.474730471685233,1.9511075038649457,2.352689091132235,143.1903412637242,2.9381508437368704,57.37924205552466
2025-12-19T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.4776255040373183,0.5982798650553212,33.44047870656547,2.2177530369117493,8.064891614684173,7.19159749255162,1.9118400649548264,2.8881317814728007,115.03873212474294,2.817315578672007,53.09617334454786
2025-12-20T17:50:56.602388,arctic_shelf,73.0,25.0,polar,1.8460459621487502,0.21606953822225444,33.629012119244976,2.521398553555666,8.01643765626911,7.073794892968748,1.950594985628911,3.084371926891589,124.76815118744241,2.751085005074764,56.52721882514475
2025-12-21T17:50:56.602388,arctic_shelf,73.0,25.0,polar,1.5957427915539109,0.3870159923428786,33.22592986939266,1.9857188765513865,8.046174316631536,7.151797098041259,1.8704353957477071,3.089679996819918,124.04088663664336,3.0764038547836416,56.17931773335833
2025-12-22T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.2875308569287855,0.18731352508688026,33.45444297986452,2.5154306240491167,8.053305338770988,6.853404274799656,2.3082398681978695,3.0087558652286743,124.56863779695078,2.98587948637962,54.788737203085354
2025-12-23T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.8723442232112193,0.09802064588847921,33.380547189559834,1.7717440745160786,8.061250161573248,6.823888629706929,1.6043237937049195,2.8066036833745587,120.582978319203,2.8135474015255273,52.434384927740176
2025-12-24T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.5656043562759336,0.014167522471512276,33.56671574668162,2.3202570303614083,8.07694073860567,6.902298736697239,2.3438591417543186,2.5204624007831646,127.93786706491815,2.90778545519811,52.630682250034816
2025-12-25T17:50:56.602388,arctic_shelf,73.0,25.0,polar,1.5465617398101918,0.43767350322186516,33.30254899522355,1.7598498679889998,8.07173147809236,6.8127250464561495,1.8865243569118526,2.550708509871136,136.33609130464174,2.992416749524028,50.58503425284719
2025-12-26T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.314665105265415,0.6334312562779321,33.67219035234539,2.0956516154664024,8.033654162276726,7.255105785483373,2.0293543570006043,2.237899667442693,143.64336834096795,3.078349006895013,53.563498300424754
2025-12-27T17:50:56.602388,arctic_shelf,73.0,25.0,polar,2.2881514054848178,0.16233026728336677,33.569259930107044,2.3649105954955534,8.07449047566456,6.985917256731329,1.7297410142869278,2.1826899451277,116.77316595032129,2.944021721382871,54.94395275459145
