timestamp,region_id,latitude,longitude,ecosystem_type,sst,sst_anomaly,salinity,wave_height,ph,dissolved_oxygen,chlorophyll_a,nitrogen_load,species_richness,biodiversity_index,evs_target
2025-12-17T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,26.025426973091555,0.2946412387047559,34.6350518743784,1.706466375611329,8.079013321235529,5.2851547103197944,0.8377854164410167,3.3194655731760356,186.81933556130392,3.1682555054530757,72.39088522144053
2025-12-18T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.488138254170686,0.2981555017119455,34.26920492507666,1.5504090421126824,8.060072886336531,5.671285439750703,0.8364570207127421,3.11592248622028,174.03745816702954,3.1723637862040546,69.88195604252293
2025-12-19T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,26.213302829623817,0.09679435061996822,34.66409172966948,1.1240155490682837,8.099954144526233,5.757778971392438,1.002161688476403,3.517859818053914,191.41544917692374,3.235087667820782,72.13653769809451
2025-12-20T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.429982163191415,-0.04918819606670377,34.74585524474917,1.0796250371217264,8.059278146185859,5.283109237783738,1.3897030752061283,3.2441762375001266,181.54211948026784,2.905646945769766,69.49229932533862
2025-12-21T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.96159246988631,0.12131879951162983,34.440743341981374,1.4009731474242015,8.050668258139064,5.221857842022861,1.3550410780272313,2.5497950438952675,174.06771638901145,3.2778842684696583,66.7981994962616
2025-12-22T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,26.680713041762466,-0.16365641226554165,34.70073752341422,1.1360247669135848,8.03507014181565,5.3911187570603545,0.9970704730843658,2.576316457828281,191.81230353131355,3.2897998896686156,70.18395016794986
2025-12-23T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.202883031998415,0.2067991822084999,34.61472745085844,1.0613229828913755,8.109045128485972,4.966269208552514,0.9998540599031166,3.1414048185440286,172.9813682952245,3.0966035719166087,66.76076463115965
2025-12-24T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.423716131592105,0.39591073517540465,34.2097104861077,1.2358620303954173,8.087213703865519,5.6080354174886,0.9385872939336295,3.5588781228527946,178.438418730115,3.118224692923355,66.29839046972207
2025-12-25T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.312664614975706,0.05404860353464763,34.747416937855455,1.8945612567665486,8.067140927423031,5.366659302785207,0.988137992641275,3.2235320462963672,193.65102321596527,2.9849334750453043,68.34403021887697
2025-12-26T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,26.071613020488503,-0.30997530177166777,34.273020684466346,1.4389798833886367,8.086587123088924,5.012992397415376,0.8928077746358862,3.2536585680984698,173.8622444185404,2.924458438866447,70.27696600369238
2025-12-27T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,26.728583551486704,-0.04957006277089676,34.50024343050901,1.9307229679699813,8.074805725774338,5.55385859172392,1.3026944791380806,2.6895411513406,170.912069342473,3.2349639016371325,66.40804321059025
2025-12-28T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,26.760755676043996,-0.031238358522254372,34.42613322910945,1.9643661446021858,8.076264878258527,5.5829876070437745,0.8325247520310011,3.072183177922777,176.54887532806953,3.0470250250787014,70.15963787029412
2025-12-29T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.396108138407907,-0.3544453547839135,34.62767908584226,1.5795994255727406,8.097324134032888,5.095137795058677,1.3277985239876435,2.8500629539344486,173.14347753526968,2.983144797215873,66.42378556155873
2025-12-30T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.996585694806896,-0.33557084578899077,34.753070471122335,1.0215031432672073,8.066389160207267,5.72725846181183,1.2211120773071176,2.5089906901671046,168.7722344016805,3.0000413975938183,69.60932999727203
2025-12-31T17:50:56.599112,bay_of_bengal,14.0,80.0,open_ocean,25.54709724598679,-0.132876018102477,34.30790665602441,1.0981028643620565,8.09829633890909,5.781711098670335,1.5949104459210903,3.1204095667534473,182.94541748242736,3.099950449407431,68.44421191139321
